event_id	modified_uniprot	partner_uniprot	interface_signature_size	interface_contact_count	structure_complexes	interface_cluster_id
event_03450	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03451	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03452	P04637	Q00987	77	42	Complex534	interface_cluster_2171
event_03453	P04637	Q13526	61	25	Complex548	interface_cluster_2172
event_03454	P04637	Q13526	61	25	Complex548	interface_cluster_2172
event_03455	P04637	Q13526	61	25	Complex548	interface_cluster_2172
event_03456	P04637	Q96S99	59	37	Complex536	interface_cluster_2173
event_03457	P04637	Q14181	80	42	Complex583	interface_cluster_2174
event_03458	P04637	Q14181	80	42	Complex583	interface_cluster_2174
event_03459	P04637	Q13362	45	18	Complex537	interface_cluster_2175
event_03460	P04637	P53999	61	31	Complex592	interface_cluster_2176
event_03461	P04637	P53999	61	31	Complex592	interface_cluster_2176
event_03462	P04637	P21675	0	0		interface_cluster_2177
event_03463	P04637	P21675	0	0		interface_cluster_2178
event_03464	P04637	Q8WVM0	65	39	Complex555	interface_cluster_2179
event_03465	P04637	Q8WVM0	65	39	Complex555	interface_cluster_2179
event_03466	P04637	P04637	235	134	Complex1036,Complex114,Complex1894,Complex1955,Complex2461,Complex2681,Complex2998,Complex3050,Complex3094,Complex3201,Complex3292,Complex3486,Complex3562,Complex533,Complex534,Complex536,Complex537,Complex538,Complex545,Complex546,Complex548,Complex55,Complex555,Complex556,Complex564,Complex565,Complex566,Complex569,Complex570_1,Complex570_2,Complex572,Complex575,Complex576,Complex578,Complex579,Complex580,Complex581,Complex582_1,Complex582_2,Complex583,Complex585,Complex586,Complex592,Complex600,Complex604,Complex71,Complex89	interface_cluster_2180
event_03467	P04637	Q12888	244	134	Complex578	interface_cluster_2181
event_03468	P04637	Q12888	244	134	Complex578	interface_cluster_2181
event_03469	P04637	O95155	92	50	Complex538	interface_cluster_2182
event_03470	P04637	O95155	92	50	Complex538	interface_cluster_2182
event_03471	P04637	Q14191	74	32	Complex586	interface_cluster_2183
event_03472	P04637	Q14191	74	32	Complex586	interface_cluster_2183
event_03473	P04637	O14980	49	23	Complex556	interface_cluster_2184
event_03474	P04637	P62258	52	25	Complex575	interface_cluster_2185
event_03475	P04637	P62258	52	25	Complex575	interface_cluster_2185
event_03476	P04637	P62258	52	25	Complex575	interface_cluster_2185
event_03477	P04637	P61981	49	22	Complex576	interface_cluster_2186
event_03478	P04637	P61981	49	22	Complex576	interface_cluster_2186
event_03479	P04637	P61981	49	22	Complex576	interface_cluster_2186
event_03480	P04637	P61981	49	22	Complex576	interface_cluster_2186
event_03481	P04637	P61981	49	22	Complex576	interface_cluster_2186
event_03482	P04637	P61981	49	22	Complex576	interface_cluster_2186
event_03483	Q12888	P62805	21	8	Complex1927	interface_cluster_2187
event_03484	Q12888	Q14974	36	17	Complex2287	interface_cluster_2188
event_03485	Q12888	Q8N9R8	56	26	Complex2285	interface_cluster_2189
event_03486	O15350	O43684	51	25	Complex100	interface_cluster_2190
event_03487	O15350	Q12834	63	26	Complex102	interface_cluster_2191
event_03488	O15350	Q96RN5	64	26	Complex101	interface_cluster_2192
event_03489	Q8IWU9	P61981	96	55	Complex2946	interface_cluster_2193
event_03490	P13693	P11142	36	15	Complex939	interface_cluster_2194
event_03491	Q15628	P52594	51	25	Complex2646	interface_cluster_2195
event_03492	Q15628	P52594	51	25	Complex2646	interface_cluster_2195
event_03493	Q15628	Q13158	28	15	Complex2645	interface_cluster_2196
event_03494	Q15628	Q13158	28	15	Complex2645	interface_cluster_2196
event_03495	Q15628	P19438	35	18	Complex1111	interface_cluster_2197
event_03496	Q15628	P19438	35	18	Complex1111	interface_cluster_2197
event_03497	Q12933	Q13490	109	54	Complex2292	interface_cluster_2198
event_03498	Q12933	O14920	62	31	Complex2293	interface_cluster_2199
event_03499	Q12933	Q9Y6K9	58	23	Complex2294	interface_cluster_2200
event_03500	Q12933	Q13546	97	44	Complex2295	interface_cluster_2201
event_03501	Q13114	Q12967	79	33	Complex2325	interface_cluster_2202
event_03502	Q13114	Q9UHD2	85	41	Complex2326	interface_cluster_2203
event_03503	O75865	O95411	32	15	Complex314	interface_cluster_2204
event_03504	Q96F44	Q13501	61	27	Complex3173	interface_cluster_2205
event_03505	Q14142	Q9Y6K9	105	46	Complex2463	interface_cluster_2206
event_03506	P19474	Q14653	42	20	Complex1112	interface_cluster_2207
event_03507	O15164	P04637	67	28	Complex89	interface_cluster_2208
event_03508	Q13263	O43310	65	31	Complex2367	interface_cluster_2209
event_03509	Q13263	P25205	54	24	Complex2368	interface_cluster_2210
event_03510	Q13263	Q14566	48	24	Complex2369	interface_cluster_2211
event_03511	Q13263	P12004	50	26	Complex2370	interface_cluster_2211
event_03512	Q13263	O43463	52	20	Complex2371	interface_cluster_2212
event_03513	Q14134	O14641	77	33	Complex2462	interface_cluster_2213
event_03514	Q14134	P04637	66	27	Complex2461	interface_cluster_2214
event_03515	Q13049	Q04917	52	25	Complex2308	interface_cluster_2215
event_03516	Q9UPN9	P84022	47	21	Complex3615	interface_cluster_2216
event_03517	Q9UPN9	P84022	47	21	Complex3615	interface_cluster_2216
event_03518	Q9UPN9	P84022	47	21	Complex3615	interface_cluster_2216
event_03519	Q8IWR1	P52294	40	17	Complex2944	interface_cluster_2217
event_03520	Q8IWR1	Q13526	33	14	Complex2945	interface_cluster_2218
event_03521	Q15642	P60953	65	29	Complex2654	interface_cluster_2219
event_03522	Q9UBN4	O14745	85	37	Complex3524	interface_cluster_2220
event_03523	Q9UBN4	O14745	85	37	Complex3524	interface_cluster_2220
event_03524	Q9HBA0	Q13586	58	26	Complex3411	interface_cluster_2221
event_03525	Q92574	P0DMV8	47	18	Complex3085	interface_cluster_2222
event_03526	Q92574	P53350	55	23	Complex3084	interface_cluster_2223
event_03527	P49815	P62258	29	13	Complex1711	interface_cluster_2224
event_03528	P49815	P62258	29	13	Complex1711	interface_cluster_2224
event_03529	P49815	P61981	80	41	Complex1712	interface_cluster_2225
event_03530	P49815	P63104	95	51	Complex1713	interface_cluster_2226
event_03531	P49815	P63104	95	51	Complex1713	interface_cluster_2226
event_03532	O43156	Q13315	76	32	Complex132	interface_cluster_2227
event_03533	O43156	P78527	0	0		interface_cluster_2228
event_03534	P33981	O60566	84	33	Complex1360	interface_cluster_2229
event_03535	P33981	O60566	84	33	Complex1360	interface_cluster_2229
event_03536	P33981	O60566	84	33	Complex1360	interface_cluster_2229
event_03537	P33981	O60566	84	33	Complex1360	interface_cluster_2229
event_03538	Q71U36	P33176	39	21	Complex2885	interface_cluster_2230
event_03539	P63279	P17655	45	27	Complex1982	interface_cluster_2231
event_03540	P63279	Q92793	40	16	Complex1984	interface_cluster_2232
event_03541	P63279	P19419	43	20	Complex1983	interface_cluster_2233
event_03542	P63279	P53350	19	7	Complex1985	interface_cluster_2234
event_03543	P63279	P23497	57	25	Complex1981	interface_cluster_2235
event_03544	Q9Y385	Q13490	62	24	Complex3700	interface_cluster_2236
event_03545	P17480	Q9H8V3	32	16	Complex1062	interface_cluster_2237
event_03546	Q92890	P55072	268	179	Complex1843,Complex3104	interface_cluster_2238
event_03547	O94874	O60934	81	33	Complex324	interface_cluster_2239
event_03548	Q96T88	Q93009	0	0		interface_cluster_2240
event_03549	O75385	Q9BSB4	24	9	Complex261	interface_cluster_2241
event_03550	O75385	Q9BSB4	24	9	Complex261	interface_cluster_2241
event_03551	O75385	Q9BSB4	24	9	Complex261	interface_cluster_2241
event_03552	O75385	O75143	40	15	Complex262	interface_cluster_2242
event_03553	O75385	O75143	40	15	Complex262	interface_cluster_2242
event_03554	O75385	O75143	40	15	Complex262	interface_cluster_2242
event_03555	O75385	Q9Y2M5	43	17	Complex271	interface_cluster_2243
event_03556	O75385	Q9Y2M5	43	17	Complex271	interface_cluster_2243
event_03557	O75385	Q13131	58	25	Complex270	interface_cluster_2244
event_03558	O75385	Q8TDY2	47	21	Complex263	interface_cluster_2245
event_03559	O75385	Q8TDY2	47	21	Complex263	interface_cluster_2245
event_03560	O75385	Q8TDY2	47	21	Complex263	interface_cluster_2245
event_03561	Q8IYT8	Q9BSB4	30	14	Complex2953	interface_cluster_2246
event_03562	P13051	P12004	50	25	Complex924	interface_cluster_2247
event_03563	P13051	P12004	50	25	Complex924	interface_cluster_2247
event_03564	P13051	P27694	49	23	Complex926	interface_cluster_2248
event_03565	P13051	P27694	49	23	Complex926	interface_cluster_2248
event_03566	P13051	P27694	49	23	Complex926	interface_cluster_2248
event_03567	Q92900	Q86US8	46	21	Complex3105	interface_cluster_2249
event_03568	O94763	P36873	46	22	Complex321	interface_cluster_2250
event_03569	O94763	P36873	46	22	Complex321	interface_cluster_2250
event_03570	O94763	P36873	46	22	Complex321	interface_cluster_2250
event_03571	Q92995	P01106	78	37	Complex3116	interface_cluster_2251
event_03572	Q9Y4E8	Q15020	382	230	Complex3708	interface_cluster_2252
event_03573	Q9Y4E8	Q15020	382	230	Complex3708	interface_cluster_2252
event_03574	Q9Y5T5	P53350	44	18	Complex3730	interface_cluster_2253
event_03575	Q9Y5T5	O14980	48	21	Complex3729	interface_cluster_2254
event_03576	Q9Y2K6	P07550	47	31	Complex3693	interface_cluster_2255
event_03577	Q9UK80	Q86WV6	53	29	Complex3574	interface_cluster_2256
event_03578	Q13107	P31947	26	11	Complex2324	interface_cluster_2257
event_03579	Q13107	Q04917	62	28	Complex2323	interface_cluster_2258
event_03580	P40818	P31946	42	18	Complex1517	interface_cluster_2259
event_03581	P46939	Q14118	100	65	Complex1657_1,Complex1657_2,Complex1657_3	interface_cluster_2260
event_03582	Q9P2Y5	Q92622	18	6	Complex3521	interface_cluster_2261
event_03583	Q9P2Y5	Q9HCE7	56	21	Complex3522	interface_cluster_2262
event_03584	P50552	P46109	82	43	Complex1727	interface_cluster_2263
event_03585	P50552	Q13813	43	18	Complex1728	interface_cluster_2264
event_03586	P50552	P18206	89	35	Complex1729	interface_cluster_2265
event_03587	P15498	P05106	61	27	Complex1003	interface_cluster_2266
event_03588	P15498	P06239	61	28	Complex1000	interface_cluster_2267
event_03589	P15498	P06239	61	28	Complex1000	interface_cluster_2267
event_03590	P15498	P06239	61	28	Complex1000	interface_cluster_2267
event_03591	P15498	P27986	76	42	Complex1001	interface_cluster_2268
event_03592	P15498	P27986	76	42	Complex1001	interface_cluster_2268
event_03593	P15498	P27986	76	42	Complex1001	interface_cluster_2268
event_03594	P15498	P19174	302	312	Complex1002_1,Complex1002_10,Complex1002_11,Complex1002_12,Complex1002_13,Complex1002_14,Complex1002_15,Complex1002_16,Complex1002_17,Complex1002_18,Complex1002_2,Complex1002_3,Complex1002_4,Complex1002_5,Complex1002_6,Complex1002_7,Complex1002_8,Complex1002_9	interface_cluster_2269
event_03595	P15498	P19174	302	312	Complex1002_1,Complex1002_10,Complex1002_11,Complex1002_12,Complex1002_13,Complex1002_14,Complex1002_15,Complex1002_16,Complex1002_17,Complex1002_18,Complex1002_2,Complex1002_3,Complex1002_4,Complex1002_5,Complex1002_6,Complex1002_7,Complex1002_8,Complex1002_9	interface_cluster_2269
event_03596	P15498	P19174	302	312	Complex1002_1,Complex1002_10,Complex1002_11,Complex1002_12,Complex1002_13,Complex1002_14,Complex1002_15,Complex1002_16,Complex1002_17,Complex1002_18,Complex1002_2,Complex1002_3,Complex1002_4,Complex1002_5,Complex1002_6,Complex1002_7,Complex1002_8,Complex1002_9	interface_cluster_2269
event_03597	P55072	Q8TAT6	397	294	Complex1842	interface_cluster_2270
event_03598	P55072	Q92890	306	179	Complex1843,Complex3104	interface_cluster_2271
event_03599	Q96JH7	P55072	89	49	Complex3187	interface_cluster_2272
event_03600	Q96JH7	P55072	89	49	Complex3187	interface_cluster_2272
event_03601	P11473	Q15648	38	16	Complex912	interface_cluster_2273
event_03602	Q99990	Q15561	27	9	Complex3274	interface_cluster_2274
event_03603	P40337	Q09472	38	16	Complex1505	interface_cluster_2275
event_03604	P40337	Q99814	47	16	Complex1503	interface_cluster_2276
event_03605	P40337	Q99814	47	16	Complex1503	interface_cluster_2276
event_03606	P40337	Q92993	40	18	Complex1506	interface_cluster_2277
event_03607	P40337	P40337	6	0	Complex1503,Complex1505,Complex1506,Complex2758,Complex697,Complex836	interface_cluster_2278
event_03608	P08670	Q14511	65	25	Complex796	interface_cluster_2279
event_03609	P08670	P08670	479	574	Complex2586,Complex3123,Complex796,Complex797_1,Complex797_2,Complex797_3,Complex797_4	interface_cluster_2280
event_03610	Q8IV63	P28482	73	36	Complex2930	interface_cluster_2281
event_03611	P42768	O43516	52	22	Complex147	interface_cluster_2282
event_03612	Q92558	P61158	88	43	Complex3081	interface_cluster_2283
event_03613	O75717	Q9HAW4	94	40	Complex313	interface_cluster_2284
event_03614	O43379	Q969H0	50	23	Complex145	interface_cluster_2285
event_03615	P30291	Q9Y297	43	22	Complex1270	interface_cluster_2286
event_03616	P30291	Q9Y297	43	22	Complex1270	interface_cluster_2286
event_03617	P30291	Q9UKB1	85	38	Complex1271	interface_cluster_2287
event_03618	P30291	Q9UKB1	85	38	Complex1271	interface_cluster_2287
event_03619	P30291	P53350	38	22	Complex1274	interface_cluster_2288
event_03620	P30291	P53350	38	22	Complex1274	interface_cluster_2288
event_03621	P30291	P27348	43	20	Complex1276	interface_cluster_2289
event_03622	O43516	P42768	48	22	Complex147	interface_cluster_2290
event_03623	O43516	P42768	48	22	Complex147	interface_cluster_2290
event_03624	Q9H4A3	O95747	57	26	Complex3372	interface_cluster_2291
event_03625	Q9H4A3	Q9UEW8	34	16	Complex3373	interface_cluster_2292
event_03626	Q9BUR4	P16104	47	24	Complex3291	interface_cluster_2293
event_03627	Q14191	P49959	53	26	Complex2469	interface_cluster_2294
event_03628	Q9NZC7	Q13315	50	23	Complex3488	interface_cluster_2295
event_03629	Q9NZC7	Q12891	63	35	Complex3485	interface_cluster_2296
event_03630	Q9NZC7	P04637	69	33	Complex3486	interface_cluster_2297
event_03631	Q9NZC7	O15350	67	29	Complex3487	interface_cluster_2298
event_03632	O00308	P60484	67	37	Complex12	interface_cluster_2299
event_03633	Q9GZV5	Q86SG6	44	21	Complex3332	interface_cluster_2300
event_03634	Q9GZV5	P31946	30	12	Complex3331	interface_cluster_2301
event_03635	Q9GZV5	P31946	30	12	Complex3331	interface_cluster_2301
event_03636	P98170	P42574	225	330	Complex2075_1,Complex2075_2	interface_cluster_2302
event_03637	P98170	P55210	247	172	Complex2076	interface_cluster_2303
event_03638	P98170	Q00987	61	30	Complex2077	interface_cluster_2304
event_03639	P98170	Q04726	75	30	Complex2078	interface_cluster_2305
event_03640	P23025	O95714	77	42	Complex1170	interface_cluster_2306
event_03641	P18887	Q7Z2E3	0	0		interface_cluster_2307
event_03642	P18887	Q7Z2E3	0	0		interface_cluster_2308
event_03643	P18887	Q7Z2E3	0	0		interface_cluster_2309
event_03644	P18887	P22674	0	0		interface_cluster_2310
event_03645	P18887	P29372	0	0		interface_cluster_2311
event_03646	P18887	Q96T60	0	0		interface_cluster_2312
event_03647	P18887	Q96T60	0	0		interface_cluster_2313
event_03648	P18887	Q96T60	0	0		interface_cluster_2314
event_03649	P18887	P18887	0	0		interface_cluster_2315
event_03650	Q13426	Q8IW19	66	26	Complex2392	interface_cluster_2316
event_03651	P12956	Q96GD4	48	20	Complex923	interface_cluster_2317
event_03652	P46937	O15169	42	14	Complex1656	interface_cluster_2318
event_03653	P46937	P35222	42	19	Complex1644	interface_cluster_2319
event_03654	P46937	O95835	36	14	Complex1651	interface_cluster_2320
event_03655	P46937	Q15678	88	43	Complex1652	interface_cluster_2321
event_03656	P46937	P31947	86	38	Complex1642	interface_cluster_2322
event_03657	P46937	P28347	203	136	Complex1640	interface_cluster_2323
event_03658	P46937	P28347	203	136	Complex1640	interface_cluster_2323
event_03659	P46937	Q15561	193	122	Complex1649	interface_cluster_2323
event_03660	P46937	Q15561	193	122	Complex1649	interface_cluster_2323
event_03661	P46937	Q15561	193	122	Complex1649	interface_cluster_2323
event_03662	P46937	Q15561	193	122	Complex1649	interface_cluster_2323
event_03663	P46937	Q15561	193	122	Complex1649	interface_cluster_2323
event_03664	P46937	Q13625	62	24	Complex1643	interface_cluster_2324
event_03665	P46937	O15350	90	36	Complex1645	interface_cluster_2325
event_03666	P46937	P31946	58	27	Complex1646	interface_cluster_2326
event_03667	P46937	P31946	58	27	Complex1646	interface_cluster_2326
event_03668	P46937	Q04917	63	26	Complex1641	interface_cluster_2327
event_03669	Q04917	O43623	66	31	Complex2194	interface_cluster_2328
event_03670	P63104	Q07812	38	16	Complex1956	interface_cluster_2329
event_03671	P63104	O14558	14	6	Complex1954	interface_cluster_2330
event_03672	P63104	O14558	14	6	Complex1954	interface_cluster_2330
event_03673	P63104	O14558	14	6	Complex1954	interface_cluster_2330
event_03674	P63104	Q99683	37	19	Complex1953	interface_cluster_2331
event_03675	P63104	P04049	257	190	Complex1959	interface_cluster_2332
event_03676	P63104	P04049	257	190	Complex1959	interface_cluster_2332
event_03677	P63104	P04637	57	27	Complex1955	interface_cluster_2333
event_03678	P63104	P62258	479	553	Complex1950	interface_cluster_2334
event_03679	P63104	P63104	14	0	Complex1117,Complex1147,Complex1176,Complex1383,Complex1538,Complex1713,Complex1805,Complex1826,Complex1891,Complex1950,Complex1953,Complex1954,Complex1955,Complex1956,Complex1959,Complex2084,Complex2119,Complex2211,Complex2266,Complex2322,Complex2735,Complex2803,Complex2847,Complex2863,Complex2894,Complex2911,Complex2978,Complex3038,Complex3042,Complex3055,Complex3072,Complex3111,Complex3112,Complex3114,Complex325,Complex3319,Complex3364,Complex3507,Complex3611,Complex3627,Complex3701,Complex407,Complex501,Complex508,Complex760,Complex82	interface_cluster_2335
event_03680	P63104	P63104	14	0	Complex1117,Complex1147,Complex1176,Complex1383,Complex1538,Complex1713,Complex1805,Complex1826,Complex1891,Complex1950,Complex1953,Complex1954,Complex1955,Complex1956,Complex1959,Complex2084,Complex2119,Complex2211,Complex2266,Complex2322,Complex2735,Complex2803,Complex2847,Complex2863,Complex2894,Complex2911,Complex2978,Complex3038,Complex3042,Complex3055,Complex3072,Complex3111,Complex3112,Complex3114,Complex325,Complex3319,Complex3364,Complex3507,Complex3611,Complex3627,Complex3701,Complex407,Complex501,Complex508,Complex760,Complex82	interface_cluster_2335
event_03681	P43403	P46108	176	122	Complex1595_1,Complex1595_2,Complex1595_3,Complex1595_4,Complex1595_5,Complex1595_6,Complex1595_7,Complex1595_8	interface_cluster_2336
event_03682	P43403	P19174	48	26	Complex1597	interface_cluster_2337
event_03683	P43403	Q04759	45	20	Complex1594	interface_cluster_2338
event_03684	P43403	P29353	69	32	Complex1598_1,Complex1598_2,Complex1598_3	interface_cluster_2339
event_03685	P43403	P57075	36	17	Complex1599	interface_cluster_2340
event_03686	P43403	Q8TF42	45	18	Complex1600	interface_cluster_2341
event_03687	P43403	P15498	220	201	Complex1596_1,Complex1596_10,Complex1596_11,Complex1596_12,Complex1596_2,Complex1596_3,Complex1596_4,Complex1596_5,Complex1596_6,Complex1596_7,Complex1596_8,Complex1596_9	interface_cluster_2342
